fecha;equipo_local;equipo_visitante;goles_local;goles_visitante;url_partido;Posesión de pelota_local;Posesión de pelota_visitante;Goles esperados (xG)_local;Goles esperados (xG)_visitante;Tiros totales_local;Tiros totales_visitante;Tiros a puerta_local;Tiros a puerta_visitante;Disparos al palo_local;Disparos al palo_visitante;Tiros fuera_local;Tiros fuera_visitante;Tiros bloqueados_local;Tiros bloqueados_visitante;Tiros adentro del area_local;Tiros adentro del area_visitante;Tiros desde fuera del area_local;Tiros desde fuera del area_visitante;Fueras de juego_local;Fueras de juego_visitante;Pases_local;Pases_visitante;Pases precisos_local;Pases precisos_visitante;Saques de banda_local;Saques de banda_visitante;Pases al ultimo tercio_local;Pases al ultimo tercio_visitante;Pases en ultimo tercio_local;Pases en ultimo tercio_visitante;Entradas_local;Entradas_visitante;Intercepciones_local;Intercepciones_visitante;Recuperaciones_local;Recuperaciones_visitante;Despejes_local;Despejes_visitante;Corners_local;Corners_visitante;Faltas_local;Faltas_visitante;Tiros libres_local;Tiros libres_visitante;Tarjetas amarillas_local;Tarjetas amarillas_visitante;Tarjetas rojas_local;Tarjetas rojas_visitante;Atajadas_local;Atajadas_visitante;Saques de meta_local;Saques de meta_visitante
14/04/2026;Moquegua;ADC Juan Pablo II;3;0;https://www.sofascore.com/es-la/football/match/adc-juan-pablo-ii-cd-moquegua/YgXdsgzee#id:15881918;0.55;0.45;1;1.13;5;9;3;2;0;0;2;4;0;3;5;4;1;5;1;2;313;255;249;192;20;19;50;50;44/78;56/91;10;12;7;7;34;36;21;16;3;5;18;8;8;18;3;1;0;1;1;0;6;7
4/04/2026;Universitario;Alianza Lima;1;0;https://www.sofascore.com/es-la/football/match/alianza-lima-universitario-de-deportes/fWslW#id:15714337;0.51;0.49;0.63;0.73;10;11;5;1;0;0;5;4;0;6;5;7;5;4;0;0;342;329;276;263;10;26;53;56;68/101;64/94;24;9;14;10;48;44;22;16;3;2;17;12;12;17;3;3;0;0;1;4;8;7
14/04/2026;Sport Boys;Melgar;1;3;https://www.sofascore.com/es-la/football/match/sport-boys-melgar/iWsmW#id:15881791;0.59;0.41;2.11;3.28;13;11;4;5;0;0;8;4;1;2;8;10;5;1;1;0;368;272;295;195;25;13;79;43;101/146;45/73;12;12;10;10;44;49;13;42;6;2;8;12;11;7;2;4;2;2;2;3;7;12
6/04/2026;Cajamarca;Los Chankas;0;1;https://www.sofascore.com/es-la/football/match/fc-cajamarca-los-chankas-cyc/eVacscPHi#id:15716009;0.46;0.54;1.78;1.18;11;15;4;6;1;0;4;3;3;6;6;5;5;10;1;0;373;448;281;357;16;17;60;78;45/98;60/105;20;16;13;4;57;45;17;32;5;5;20;10;10;20;4;1;0;0;5;4;4;13
5/04/2026;Sport Huancayo;Comerciantes Unidos;1;1;https://www.sofascore.com/es-la/football/match/comerciantes-unidos-sport-huancayo/VCnsjxKb#id:15714351;0.71;0.29;0.97;0.8;20;7;6;2;1;1;10;5;4;0;6;4;14;3;2;0;496;200;430;121;21;12;81;52;121/155;18/58;11;15;4;8;46;37;14;33;4;1;8;14;14;8;2;3;0;1;1;5;5;20
5/04/2026;ADC Juan Pablo II;UTC;2;1;https://www.sofascore.com/es-la/football/match/adc-juan-pablo-ii-universidad-tecnica-de-cajamarca/ehKsgzee#id:15716001;0.42;0.58;1.54;0.82;8;9;3;2;0;0;3;1;2;6;5;5;3;4;3;3;292;391;221;316;11;18;45;66;52/89;87/128;16;15;9;4;52;48;28;14;3;7;11;17;17;11;2;6;0;1;1;1;5;8
4/04/2026;Deportivo Garcilaso;Sport Boys;3;2;https://www.sofascore.com/es-la/football/match/deportivo-garcilaso-sport-boys/mWsJwId#id:15714349;0.63;0.37;1.24;0.77;20;5;4;2;0;0;11;2;5;1;9;3;11;2;1;1;473;283;407;200;16;12;77;43;97/133;36/63;5;10;14;12;45;41;8;24;2;2;14;15;15;14;2;3;0;0;0;1;7;16
4/04/2026;Melgar;Cusco;1;3;https://www.sofascore.com/es-la/football/match/cusco-fc-melgar/iWskAA#id:15714348;0.63;0.37;1.5;1.54;14;10;1;8;1;0;9;2;4;0;7;6;7;4;0;2;553;329;493;265;24;13;86;40;125/161;49/70;11;16;9;7;32;34;8;29;5;4;9;9;9;8;1;3;1;0;5;0;2;13
14/04/2026;ADT;Alianza Lima;0;1;https://www.sofascore.com/es-la/football/match/asociacion-deportiva-tarma-alianza-lima/lWshlJc#id:15881919;0.79;0.21;0.53;0.51;16;8;2;3;0;0;9;4;5;1;5;5;11;3;3;4;554;145;501;83;15;12;80;40;147/184;25/57;9;9;6;11;43;35;14;25;3;3;11;7;7;11;2;3;0;0;2;2;6;14
3/04/2026;Sporting Cristal;Moquegua;1;2;https://www.sofascore.com/es-la/football/match/cd-moquegua-club-sporting-cristal/cWsYgXd#id:15714336;0.78;0.22;1.83;1.41;11;10;4;5;0;0;4;4;3;1;10;8;1;2;1;4;561;158;494;91;27;14;73;37;132/173;28/58;9;20;5;12;28;47;18;34;10;2;6;14;13;6;1;3;0;0;3;3;6;8
3/04/2026;Alianza Atlético;Atlético Grau;2;2;https://www.sofascore.com/es-la/football/match/club-atletico-grau-alianza-atletico-de-sullana/hWsNanc#id:15714347;0.63;0.37;1.15;0.74;17;8;6;5;0;0;8;2;3;1;11;6;6;2;2;0;331;198;257;131;19;17;67;45;58/100;26/62;12;13;2;8;42;42;15;40;3;7;7;21;21;7;1;3;0;0;3;4;2;10
3/04/2026;Cienciano;ADT;3;2;https://www.sofascore.com/es-la/football/match/asociacion-deportiva-tarma-cienciano/bWshlJc#id:15714346;0.44;0.56;2.37;1.79;10;16;6;6;0;0;3;2;1;8;7;9;3;7;0;3;266;342;188;273;15;19;44;66;37/74;67/110;21;11;14;6;55;47;18;14;4;4;18;11;9;18;2;4;0;2;4;3;3;5
22/03/2026;UTC;Alianza Atlético;1;1;https://www.sofascore.com/es-la/football/match/universidad-tecnica-de-cajamarca-alianza-atletico-de-sullana/hWsehK#id:15655439;0.51;0.49;1.06;1.92;9;10;4;4;0;1;4;4;1;2;7;6;2;4;2;3;389;369;320;309;20;16;75;49;80/123;54/83;17;10;9;5;50;47;14;13;3;4;15;1;1;15;3;1;0;0;3;3;9;11
22/03/2026;Atlético Grau;Deportivo Garcilaso;0;0;https://www.sofascore.com/es-la/football/match/deportivo-garcilaso-club-atletico-grau/NancsJwId#id:15655435;0.6;0.4;0.84;2.23;17;13;5;6;0;1;7;5;5;2;7;10;10;3;0;2;391;271;319;191;24;11;59;53;98/144;46/86;6;19;5;12;57;53;18;32;7;3;18;8;8;18;3;2;0;0;6;5;6;10
22/03/2026;Sport Boys;Sport Huancayo;3;0;https://www.sofascore.com/es-la/football/match/sport-huancayo-sport-boys/mWsVCn#id:15655434;0.5;0.5;1.91;0.86;15;13;5;3;0;1;6;7;4;3;8;7;7;6;0;0;388;406;311;317;13;32;59;61;76/105;65/105;28;24;14;6;64;52;24;27;7;2;26;8;8;26;1;3;0;0;3;3;9;10
21/03/2026;Moquegua;Cusco;1;2;https://www.sofascore.com/es-la/football/match/cd-moquegua-cusco-fc/kAAsYgXd#id:15655692;0.48;0.52;1;1.6;13;11;4;7;0;0;7;4;2;0;5;8;8;3;1;3;298;336;233;267;19;20;44;47;64/93;50/79;8;12;8;2;41;37;21;26;4;3;10;11;11;10;2;3;0;0;5;3;5;12
21/03/2026;Comerciantes Unidos;Universitario;0;0;https://www.sofascore.com/es-la/football/match/comerciantes-unidos-universitario-de-deportes/fWsjxKb#id:15655436;0.41;0.59;0.59;1.34;12;23;2;7;0;0;6;7;4;9;5;12;7;11;1;0;278;399;202;314;11;22;55;61;48/83;76/123;12;18;7;2;44;40;30;17;2;9;10;9;9;10;1;1;0;0;7;2;11;9
21/03/2026;Los Chankas;Sporting Cristal;3;2;https://www.sofascore.com/es-la/football/match/los-chankas-cyc-club-sporting-cristal/cWseVac#id:15655437;0.34;0.66;1.24;1.15;10;13;6;5;0;0;2;5;2;3;7;6;3;7;2;1;268;520;209;463;17;27;48;72;40/74;93/134;7;5;6;4;35;38;31;18;5;9;9;12;12;9;3;1;0;0;3;3;15;7
21/03/2026;Alianza Lima;ADC Juan Pablo II;2;0;https://www.sofascore.com/es-la/football/match/adc-juan-pablo-ii-alianza-lima/lWsgzee#id:15655438;0.59;0.41;0.88;0.01;14;1;5;0;0;0;4;0;5;1;11;1;3;1;9;1;354;255;284;178;17;12;51;36;70/109;42/75;6;17;11;13;52;42;11;34;5;1;11;14;14;11;1;3;0;0;0;3;2;5
20/03/2026;ADT;Melgar;1;1;https://www.sofascore.com/es-la/football/match/asociacion-deportiva-tarma-melgar/iWshlJc#id:15655700;0.52;0.48;1.29;0.65;17;16;7;2;1;1;6;11;4;3;9;9;8;7;1;0;344;312;275;241;17;10;73;45;82/115;62/94;7;15;12;7;35;39;23;20;3;5;16;11;11;16;3;2;0;0;1;6;13;7
14/03/2026;Universitario;UTC;2;0;https://www.sofascore.com/es-la/football/match/universidad-tecnica-de-cajamarca-universitario-de-deportes/fWsehK#id:15607094;0.57;0.43;1.87;0.23;20;12;6;3;0;0;10;7;4;2;13;3;7;9;2;1;453;358;377;292;15;14;90;38;123/175;54/70;16;16;12;13;63;55;14;32;8;2;7;9;8;7;0;1;1;1;3;4;8;13
15/03/2026;Sporting Cristal;Sport Boys;3;0;https://www.sofascore.com/es-la/football/match/sport-boys-cs-cristal/cWsmW#id:15607096;0.57;0.43;1.88;0.74;16;13;6;4;3;1;7;5;3;4;13;5;3;8;1;11;464;343;409;295;16;14;43;37;96/115;51/74;10;14;4;8;40;45;15;21;4;3;7;5;5;7;2;1;0;0;4;3;6;9
15/03/2026;Melgar;Atlético Grau;0;0;https://www.sofascore.com/es-la/football/match/club-atletico-grau-melgar/iWsNanc#id:15607091;0.67;0.33;0.67;1.36;17;12;4;3;0;1;10;4;3;5;10;4;7;8;3;0;486;233;408;171;22;22;55;59;83/115;46/82;11;8;5;6;41;38;21;28;6;5;9;15;15;8;1;0;0;0;3;4;8;12
15/03/2026;Alianza Atlético;Moquegua;3;0;https://www.sofascore.com/es-la/football/match/cd-moquegua-alianza-atletico-de-sullana/hWsYgXd#id:15607097;0.59;0.41;2.86;1.23;14;11;9;4;1;0;3;2;2;5;9;7;5;4;4;2;461;315;390;246;14;18;62;55;79/110;50/85;12;8;10;9;53;48;22;28;8;3;8;9;9;8;0;0;0;0;4;6;3;4
15/03/2026;Cusco;Cienciano;1;2;https://www.sofascore.com/es-la/football/match/cusco-fc-cienciano/bWskAA#id:15607098;0.58;0.42;1;0.91;12;11;5;3;1;1;5;5;2;3;5;8;7;3;2;1;421;291;352;224;20;25;47;47;67/102;61/95;10;9;5;9;48;39;39;26;4;4;12;15;15;12;1;3;0;0;1;4;6;6
14/03/2026;Sport Huancayo;ADT;0;1;https://www.sofascore.com/es-la/football/match/asociacion-deportiva-tarma-sport-huancayo/VCnshlJc#id:15607090;0.53;0.47;0.17;0.27;5;8;1;5;0;0;2;1;2;2;3;2;2;6;5;4;349;320;291;280;28;21;64;35;51/95;32/51;13;9;5;5;29;26;14;38;5;3;6;10;10;6;0;3;1;1;4;1;5;9
14/03/2026;ADC Juan Pablo II;Los Chankas;2;3;https://www.sofascore.com/es-la/football/match/adc-juan-pablo-ii-los-chankas-cyc/eVacsgzee#id:15607095;0.62;0.38;1.5;1.01;17;8;3;5;0;0;8;2;6;1;7;7;10;1;2;3;476;287;392;210;19;15;74;40;99/152;33/57;12;5;7;9;44;37;9;32;8;3;12;10;10;12;2;1;0;0;2;1;5;10
18/04/2026;Sport Huancayo;Deportivo Garcilaso;2;1;https://www.sofascore.com/es-la/football/match/deportivo-garcilaso-sport-huancayo/VCnsJwId#id:15885657;0.57;0.43;2.18;1.37;21;11;7;4;1;0;9;4;5;3;9;9;12;2;3;0;382;287;310;211;28;19;77;54;84/130;55/90;16;18;8;4;59;57;31;33;4;7;11;10;10;11;1;0;0;0;3;5;9;16
20/03/2026;Cienciano;Cajamarca;3;0;https://www.sofascore.com/es-la/football/match/fc-cajamarca-cienciano/bWscPHi#id:15655433;0.7;0.3;4.86;0.05;29;1;15;0;3;0;10;1;4;0;19;1;10;0;1;2;484;224;419;144;18;16;82;44;123/165;27/72;19;6;7;8;51;42;8;35;9;0;10;7;7;10;0;0;0;1;0;10;5;13
13/03/2026;Cajamarca;Comerciantes Unidos;3;4;https://www.sofascore.com/es-la/football/match/fc-cajamarca-comerciantes-unidos/jxKbscPHi#id:15607093;0.47;0.53;1.12;2.37;11;14;5;7;0;0;4;5;2;2;6;10;5;4;0;2;270;315;196;223;21;29;54;71;41/72;59/103;8;17;2;6;34;34;19;20;3;6;11;10;10;10;2;5;1;0;3;2;10;7
9/03/2026;Cienciano;Sport Boys;3;1;https://www.sofascore.com/es-la/football/match/sport-boys-cienciano/bWsmW#id:15590542;0.59;0.41;2.99;0.38;13;8;6;3;0;0;4;3;3;2;9;4;4;4;1;3;421;292;346;222;27;20;62;31;66/108;26/49;19;14;13;8;49;49;20;31;3;4;11;6;5;11;2;2;0;0;2;3;5;11
9/03/2026;Alianza Lima;Melgar;3;1;https://www.sofascore.com/es-la/football/match/alianza-lima-melgar/iWslW#id:15590586;0.5;0.5;4.1;1.8;22;12;10;6;1;0;7;2;5;4;14;6;8;6;1;2;353;354;300;287;12;16;59;42;90/121;62/83;11;12;15;6;55;50;7;17;3;4;7;7;7;6;3;2;0;0;5;7;4;10
8/03/2026;ADT;ADC Juan Pablo II;2;3;https://www.sofascore.com/es-la/football/match/adc-juan-pablo-ii-asociacion-deportiva-tarma/hlJcsgzee#id:15590539;0.72;0.28;3.71;2.23;25;9;9;5;1;1;10;4;6;0;18;6;7;3;4;2;390;166;327;112;24;13;59;39;114/151;39/65;16;11;2;6;37;34;11;53;12;2;6;10;10;6;2;2;0;0;2;6;4;18
8/03/2026;Los Chankas;Universitario;3;1;https://www.sofascore.com/es-la/football/match/los-chankas-cyc-universitario-de-deportes/fWseVac#id:15590545;0.38;0.62;1.11;1.16;9;13;6;4;0;0;2;5;1;4;8;6;1;7;3;2;329;504;260;437;15;22;51;73;41/77;104/152;8;7;5;10;49;52;41;12;0;9;11;12;12;11;2;2;1;0;3;2;13;4
7/03/2026;Moquegua;Sport Huancayo;2;1;https://www.sofascore.com/es-la/football/match/cd-moquegua-sport-huancayo/VCnsYgXd#id:15590544;0.41;0.59;1.84;1.35;17;8;5;3;1;0;8;4;4;1;9;5;8;3;0;0;252;359;171;282;22;21;65;43;44/91;33/59;18;13;8;8;51;44;25;25;3;4;21;11;10;20;6;1;0;0;3;3;8;11
7/03/2026;Comerciantes Unidos;UTC;1;2;https://www.sofascore.com/es-la/football/match/comerciantes-unidos-universidad-tecnica-de-cajamarca/ehKsjxKb#id:15590543;0.35;0.65;0.38;1.13;8;15;1;6;0;0;5;7;2;2;4;7;4;8;4;1;245;448;186;395;24;16;53;46;36/74;79/108;7;19;4;5;36;41;24;25;5;7;10;12;12;10;1;3;1;0;4;0;7;3
7/03/2026;Sporting Cristal;Alianza Atlético;3;1;https://www.sofascore.com/es-la/football/match/alianza-atletico-de-sullana-cs-cristal/cWshW#id:15590587;0.67;0.33;1.5;2.29;16;18;9;7;0;0;2;6;5;5;12;14;4;4;5;5;532;248;476;194;18;16;44;46;70/93;44/72;10;4;2;4;37;31;28;18;2;3;6;14;14;6;2;6;0;2;6;6;6;6
22/04/2026;Universitario;Deportivo Garcilaso;4;1;https://www.sofascore.com/es-la/football/match/deportivo-garcilaso-universitario-de-deportes/fWsJwId#id:15881794;0.55;0.45;3.55;1.28;25;9;7;1;0;0;13;5;5;3;18;5;7;4;1;2;410;356;323;270;11;14;83;53;119/162;59/97;11;30;21;14;68;57;14;30;10;1;11;9;8;11;0;1;0;0;0;3;7;16
22/04/2026;Cusco;Cajamarca;1;0;https://www.sofascore.com/es-la/football/match/fc-cajamarca-cusco-fc/kAAscPHi#id:15881787;0.68;0.32;1.83;0.51;16;9;5;4;0;0;7;4;4;1;12;4;4;5;2;0;551;269;482;191;20;18;62;68;99/141;34/81;17;9;14;7;55;44;10;31;5;2;7;11;10;7;1;2;0;0;4;3;5;15
1/03/2026;Comerciantes Unidos;Atlético Grau;3;1;https://www.sofascore.com/es-la/football/match/club-atletico-grau-comerciantes-unidos/jxKbsNanc#id:15536574;0.44;0.56;2.31;1.19;19;15;6;6;1;0;9;6;4;3;10;5;9;10;1;1;268;319;198;260;16;19;48;27;46/82;48/70;14;11;6;7;34;37;40;27;4;8;7;15;14;6;5;3;0;0;5;3;12;8
1/03/2026;ADC Juan Pablo II;Cusco;2;1;https://www.sofascore.com/es-la/football/match/adc-juan-pablo-ii-cusco-fc/kAAsgzee#id:15536929;0.31;0.69;0.47;2.3;6;15;2;6;0;0;3;6;1;3;4;10;2;5;1;3;260;582;182;512;16;25;47;60;45/80;88/127;16;15;11;6;47;45;32;19;0;2;15;11;11;15;2;2;0;0;5;0;6;5
25/04/2026;Moquegua;Cajamarca;2;1;https://www.sofascore.com/es-la/football/match/fc-cajamarca-cd-moquegua/YgXdscPHi#id:15929412;0.47;0.53;1.25;2.04;17;11;6;3;1;0;10;5;1;3;10;7;7;4;1;3;274;311;181;217;23;16;55;58;50/89;44/83;12;10;10;7;42;41;18;20;5;3;13;9;9;12;0;1;0;1;2;4;7;14
28/02/2026;Sport Huancayo;Sporting Cristal;2;1;https://www.sofascore.com/es-la/football/match/sport-huancayo-cs-cristal/cWsVCn#id:15536567;0.46;0.54;2.68;0.98;24;8;9;4;1;1;11;3;4;1;15;3;9;5;4;3;283;356;233;305;15;16;46;47;60/91;33/56;19;16;8;4;42;38;11;30;8;2;11;13;13;10;6;1;0;0;3;6;6;10
26/04/2026;Atlético Grau;Alianza Lima;0;1;https://www.sofascore.com/es-la/football/match/club-atletico-grau-alianza-lima/lWsNanc#id:15929231;0.34;0.66;0.58;0.9;8;13;2;3;0;1;6;6;0;4;5;6;3;7;0;3;230;465;134;383;23;22;41;69;41/79;110/148;18;17;8;7;39;36;26;19;1;4;15;9;9;15;1;2;1;0;2;2;11;8
28/02/2026;Sport Boys;Moquegua;0;0;https://www.sofascore.com/es-la/football/match/cd-moquegua-sport-boys/mWsYgXd#id:15536573;0.7;0.3;1.77;0.9;19;15;5;5;2;1;7;7;7;3;12;5;7;10;3;1;481;203;394;117;23;12;66;58;79/122;44/90;16;17;10;7;51;63;18;46;2;6;10;17;17;10;2;4;0;0;5;5;15;8
27/02/2026;Alianza Atlético;ADT;0;0;https://www.sofascore.com/es-la/football/match/asociacion-deportiva-tarma-alianza-atletico-de-sullana/hWshlJc#id:15536568;0.55;0.45;0.67;1.02;10;11;2;4;0;0;6;7;2;1;5;4;5;7;3;1;390;323;321;243;20;13;68;50;78/121;44/75;11;21;7;7;51;50;11;25;0;3;20;13;13;20;3;1;0;0;4;2;6;11
27/02/2026;Melgar;Los Chankas;1;2;https://www.sofascore.com/es-la/football/match/los-chankas-cyc-melgar/iWseVac#id:15536572;0.37;0.63;0.96;1.48;13;20;2;6;1;0;8;11;3;3;9;12;4;8;0;0;306;513;221;444;12;24;56;75;49/102;107/139;17;8;9;14;47;50;39;17;5;10;8;7;7;8;1;1;1;1;4;1;13;12
27/02/2026;Deportivo Garcilaso;Cienciano;2;3;https://www.sofascore.com/es-la/football/match/deportivo-garcilaso-cienciano/bWsJwId#id:15536575;0.55;0.45;1.85;3.02;12;17;6;8;0;0;4;7;2;2;6;11;6;6;5;2;280;228;215;163;23;15;52;49;40/72;45/78;6;9;11;9;37;40;29;28;4;6;6;15;14;5;1;2;0;0;6;4;10;10
4/05/2026;Los Chankas;Deportivo Garcilaso;0;1;https://www.sofascore.com/es-la/football/match/deportivo-garcilaso-los-chankas-cyc/eVacsJwId#id:15930116;0.66;0.34;1.31;0.52;16;8;3;3;1;1;12;2;1;3;13;6;3;2;3;1;476;248;381;161;29;19;102;60;97/158;42/84;14;15;5;22;53;42;12;39;6;4;11;16;16;11;1;4;0;1;2;2;5;15
22/02/2026;ADT;UTC;2;2;https://www.sofascore.com/es-la/football/match/asociacion-deportiva-tarma-universidad-tecnica-de-cajamarca/ehKshlJc#id:15446514;0.59;0.41;1.68;1.99;16;14;7;10;1;1;5;4;4;0;10;10;6;4;2;1;369;267;293;201;16;11;54;58;52/91;47/84;9;10;9;6;50;49;16;22;7;4;10;15;14;10;1;6;1;0;8;5;9;9
22/02/2026;Los Chankas;Sport Huancayo;3;2;https://www.sofascore.com/es-la/football/match/los-chankas-cyc-sport-huancayo/VCnseVac#id:15445905;0.51;0.49;1.68;1.96;12;9;5;4;0;0;2;4;5;1;9;8;3;1;1;0;318;312;246;238;28;18;52;46;63/97;37/72;14;16;10;14;47;50;16;26;4;2;8;10;9;7;3;1;0;0;2;2;9;5
22/02/2026;Atlético Grau;ADC Juan Pablo II;1;2;https://www.sofascore.com/es-la/football/match/adc-juan-pablo-ii-club-atletico-grau/Nancsgzee#id:15445907;0.54;0.46;1.78;1.36;12;12;4;6;0;0;4;5;4;1;10;7;2;5;2;2;400;339;321;258;17;15;64;60;82/130;76/119;13;16;9;13;60;55;29;34;7;5;13;5;5;13;1;2;1;1;4;3;6;6
22/02/2026;Cusco;Comerciantes Unidos;3;1;https://www.sofascore.com/es-la/football/match/comerciantes-unidos-cusco-fc/kAAsjxKb#id:15445915;0.64;0.36;4.76;1.27;20;9;5;6;1;1;11;2;4;1;15;7;5;2;1;0;426;236;369;178;18;23;36;35;95/120;42/66;13;6;5;6;33;24;24;27;2;3;12;10;8;12;3;4;0;0;5;2;9;12
21/02/2026;Cajamarca;Melgar;3;1;https://www.sofascore.com/es-la/football/match/fc-cajamarca-melgar/iWscPHi#id:15446515;0.57;0.43;0.48;0.72;14;8;6;3;0;0;5;4;3;1;7;5;7;3;0;0;419;309;325;221;23;23;84;46;47/104;35/68;13;9;7;10;44;40;28;24;5;7;11;13;13;11;3;3;0;0;2;3;6;7
21/02/2026;Sporting Cristal;Universitario;2;2;https://www.sofascore.com/es-la/football/match/universitario-de-deportes-club-sporting-cristal/cWsfW#id:15445906;0.66;0.34;2.6;1.49;27;8;7;4;0;0;13;3;7;1;17;6;10;2;1;5;514;269;450;203;13;10;68;36;156/194;28/53;6;8;13;9;52;43;14;40;8;6;13;14;13;12;4;2;0;0;2;5;4;13
21/02/2026;Cienciano;Alianza Atlético;1;1;https://www.sofascore.com/es-la/football/match/alianza-atletico-de-sullana-cienciano/bWshW#id:15445910;0.58;0.42;1.03;0.75;12;12;3;3;2;0;7;6;2;3;5;5;7;7;2;4;446;333;369;246;23;21;58;46;40/83;46/83;9;14;6;9;38;47;18;24;3;5;7;12;12;7;2;0;0;0;2;2;9;12
20/02/2026;Alianza Lima;Sport Boys;1;0;https://www.sofascore.com/es-la/football/match/sport-boys-alianza-lima/lWsmW#id:15445904;0.6;0.4;1.77;0.16;14;7;4;1;0;0;6;3;4;3;6;1;8;6;0;4;450;299;377;215;15;13;66;46;91/133;36/71;16;20;6;8;44;52;10;25;10;2;18;12;12;18;2;3;0;0;1;2;6;3
8/05/2026;UTC;Cajamarca;1;2;https://www.sofascore.com/es-la/football/match/fc-cajamarca-universidad-tecnica-de-cajamarca/ehKscPHi#id:16022827;0.62;0.38;0.93;2.09;12;9;3;4;2;2;3;3;6;2;7;7;5;2;0;3;385;246;316;162;17;16;64;52;67/107;38/78;13;16;4;4;44;47;15;20;8;3;18;16;16;18;2;3;0;0;2;2;3;6
15/02/2026;Comerciantes Unidos;Los Chankas;1;1;https://www.sofascore.com/es-la/football/match/los-chankas-cyc-comerciantes-unidos/jxKbseVac#id:15445914;0.55;0.45;0.96;1.51;12;8;5;3;0;1;5;2;2;3;8;5;4;3;2;2;372;311;275;219;20;23;71;65;61/118;41/89;17;7;14;7;51;45;12;31;4;0;7;11;11;7;3;3;0;0;2;4;9;17
15/02/2026;Melgar;Moquegua;4;0;https://www.sofascore.com/es-la/football/match/cd-moquegua-melgar/iWsYgXd#id:15445912;0.73;0.27;3.71;0.14;14;7;5;1;3;1;6;5;3;1;11;2;3;5;2;2;545;192;484;129;11;14;64;38;109/144;32/63;7;10;10;10;36;32;17;19;3;5;11;10;8;11;1;3;0;0;1;1;6;6
14/02/2026;Deportivo Garcilaso;ADT;1;0;https://www.sofascore.com/es-la/football/match/deportivo-garcilaso-asociacion-deportiva-tarma/hlJcsJwId#id:15445916;0.53;0.47;1.11;0.15;10;6;3;1;1;0;5;3;2;2;5;1;5;5;7;1;437;392;377;325;18;8;59;44;78/111;61/96;21;20;10;10;41;43;9;13;5;4;16;8;8;16;5;2;0;1;1;2;8;8
14/02/2026;ADC Juan Pablo II;Sporting Cristal;0;2;https://www.sofascore.com/es-la/football/match/adc-juan-pablo-ii-club-sporting-cristal/cWsgzee#id:15446513;0.38;0.62;1.12;3.32;12;24;4;7;0;1;3;10;5;7;9;15;3;9;1;4;283;447;205;382;20;15;52;77;35/71;131/173;13;17;5;5;42;58;38;27;1;9;8;16;16;8;3;2;1;0;5;4;10;4
14/02/2026;Sport Boys;Atlético Grau;1;0;https://www.sofascore.com/es-la/football/match/club-atletico-grau-sport-boys/mWsNanc#id:15445911;0.39;0.61;1.25;0.45;14;8;4;0;1;0;8;7;2;1;8;6;6;2;1;0;293;476;217;392;13;28;39;54;47/76;95/134;18;16;9;3;41;44;30;23;7;2;12;15;15;12;3;2;0;0;0;3;8;8
16/05/2026;Cienciano;Alianza Lima;0;1;https://www.sofascore.com/es-la/football/match/alianza-lima-cienciano/bWslW#id:16022834;0.58;0.42;0.96;0.7;16;8;2;6;0;0;12;1;2;1;8;2;8;6;1;7;344;270;289;184;19;14;53;42;56/84;38/68;12;11;8;9;49;42;13;30;7;1;7;10;10;7;1;3;1;0;5;2;3;23
13/02/2026;UTC;Cusco;1;0;https://www.sofascore.com/es-la/football/match/universidad-tecnica-de-cajamarca-cusco-fc/kAAsehK#id:15445913;0.37;0.63;2.33;1.2;22;11;5;4;0;0;9;5;8;2;12;7;10;4;0;5;295;496;235;439;16;17;61;61;92/124;70/95;16;18;9;5;43;46;30;25;7;7;3;6;5;3;1;2;0;0;4;4;8;10
13/02/2026;Universitario;Cienciano;2;1;https://www.sofascore.com/es-la/football/match/universitario-de-deportes-cienciano/bWsfW#id:15445903;0.63;0.37;1.71;1.71;15;12;4;6;0;0;10;5;1;1;10;8;5;4;5;1;493;290;418;196;24;14;87;56;130/170;28/70;10;21;7;8;67;48;26;40;4;1;14;10;10;14;4;3;0;0;4;2;3;12
25/05/2026;Comerciantes Unidos;Deportivo Garcilaso;0;0;https://www.sofascore.com/es-la/football/match/deportivo-garcilaso-comerciantes-unidos/jxKbsJwId#id:16147472;0.64;0.36;2.02;0.51;26;7;10;1;0;0;13;3;3;3;15;2;11;5;1;1;394;231;316;143;24;24;70;55;81/117;37/80;9;13;5;11;46;42;25;41;6;3;12;11;11;12;1;3;0;0;1;9;7;16
8/02/2026;Sporting Cristal;Melgar;1;2;https://www.sofascore.com/es-la/football/match/melgar-club-sporting-cristal/cWsiW#id:15438836;0.65;0.35;1.75;1.55;20;12;4;3;1;1;10;2;6;7;16;8;4;4;2;2;413;236;355;152;26;23;66;41;83/115;36/74;9;14;6;5;49;43;20;33;8;5;10;7;7;10;2;5;1;1;1;3;1;10
8/02/2026;Los Chankas;Alianza Atlético;1;0;https://www.sofascore.com/es-la/football/match/los-chankas-cyc-alianza-atletico-de-sullana/hWseVac#id:15438841;0.59;0.41;2.66;0.62;14;10;4;5;1;0;9;4;1;1;9;5;5;5;1;2;438;296;341;219;16;14;52;58;42/85;35/84;16;11;10;18;59;51;23;15;5;3;11;12;12;11;2;2;0;0;5;3;7;18
